"","Country.Region","Date","Confirmed","Deaths","Recovered","Active"
"611","Cyprus","24/1/2020",0,0,0,0
"612","Czechia","24/1/2020",0,0,0,0
"613","Denmark","24/1/2020",0,0,0,0
"614","Greenland","24/1/2020",0,0,0,0
"615","Denmark","24/1/2020",0,0,0,0
"616","Djibouti","24/1/2020",0,0,0,0
"617","Dominican Republic","24/1/2020",0,0,0,0
"618","Ecuador","24/1/2020",0,0,0,0
"619","Egypt","24/1/2020",0,0,0,0
"620","El Salvador","24/1/2020",0,0,0,0
"621","Equatorial Guinea","24/1/2020",0,0,0,0
"622","Eritrea","24/1/2020",0,0,0,0
"623","Estonia","24/1/2020",0,0,0,0
"624","Eswatini","24/1/2020",0,0,0,0
"625","Ethiopia","24/1/2020",0,0,0,0
"626","Fiji","24/1/2020",0,0,0,0
"627","Finland","24/1/2020",0,0,0,0
"628","France","24/1/2020",0,0,0,0
"629","France","24/1/2020",0,0,0,0
"630","France","24/1/2020",0,0,0,0
"631","France","24/1/2020",0,0,0,0
"632","France","24/1/2020",0,0,0,0
"633","France","24/1/2020",0,0,0,0
"634","France","24/1/2020",0,0,0,0
"635","France","24/1/2020",0,0,0,0
"636","France","24/1/2020",0,0,0,0
"637","France","24/1/2020",2,0,0,2
"638","Gabon","24/1/2020",0,0,0,0
"639","Gambia","24/1/2020",0,0,0,0
"640","Georgia","24/1/2020",0,0,0,0
"641","Germany","24/1/2020",0,0,0,0
"642","Ghana","24/1/2020",0,0,0,0
"643","Greece","24/1/2020",0,0,0,0
"644","Guatemala","24/1/2020",0,0,0,0
"645","Guinea","24/1/2020",0,0,0,0
"646","Guyana","24/1/2020",0,0,0,0
"647","Haiti","24/1/2020",0,0,0,0
"648","Holy See","24/1/2020",0,0,0,0
"649","Honduras","24/1/2020",0,0,0,0
"650","Hungary","24/1/2020",0,0,0,0
"651","Iceland","24/1/2020",0,0,0,0
"652","India","24/1/2020",0,0,0,0
"653","Indonesia","24/1/2020",0,0,0,0
"654","Iran","24/1/2020",0,0,0,0
"655","Iraq","24/1/2020",0,0,0,0
"656","Ireland","24/1/2020",0,0,0,0
"657","Israel","24/1/2020",0,0,0,0
"658","Italy","24/1/2020",0,0,0,0
"659","Jamaica","24/1/2020",0,0,0,0
"660","Japan","24/1/2020",2,0,0,2
"661","Jordan","24/1/2020",0,0,0,0
"662","Kazakhstan","24/1/2020",0,0,0,0
"663","Kenya","24/1/2020",0,0,0,0
"664","South Korea","24/1/2020",2,0,0,2
"665","Kuwait","24/1/2020",0,0,0,0
"666","Kyrgyzstan","24/1/2020",0,0,0,0
"667","Latvia","24/1/2020",0,0,0,0
"668","Lebanon","24/1/2020",0,0,0,0
"669","Liberia","24/1/2020",0,0,0,0
"670","Liechtenstein","24/1/2020",0,0,0,0
"671","Lithuania","24/1/2020",0,0,0,0
"672","Luxembourg","24/1/2020",0,0,0,0
"673","Madagascar","24/1/2020",0,0,0,0
"674","Malaysia","24/1/2020",0,0,0,0
"675","Maldives","24/1/2020",0,0,0,0
"676","Malta","24/1/2020",0,0,0,0
"677","Mauritania","24/1/2020",0,0,0,0
"678","Mauritius","24/1/2020",0,0,0,0
"679","Mexico","24/1/2020",0,0,0,0
"680","Moldova","24/1/2020",0,0,0,0
"681","Monaco","24/1/2020",0,0,0,0
"682","Mongolia","24/1/2020",0,0,0,0
"683","Montenegro","24/1/2020",0,0,0,0
"684","Morocco","24/1/2020",0,0,0,0
"685","Namibia","24/1/2020",0,0,0,0
"686","Nepal","24/1/2020",0,0,0,0
"687","Netherlands","24/1/2020",0,0,0,0
"688","Netherlands","24/1/2020",0,0,0,0
"689","Netherlands","24/1/2020",0,0,0,0
"690","Netherlands","24/1/2020",0,0,0,0
"691","New Zealand","24/1/2020",0,0,0,0
"692","Nicaragua","24/1/2020",0,0,0,0
"693","Niger","24/1/2020",0,0,0,0
"694","Nigeria","24/1/2020",0,0,0,0
"695","North Macedonia","24/1/2020",0,0,0,0
"696","Norway","24/1/2020",0,0,0,0
"697","Oman","24/1/2020",0,0,0,0
"698","Pakistan","24/1/2020",0,0,0,0
"699","Panama","24/1/2020",0,0,0,0
"700","Papua New Guinea","24/1/2020",0,0,0,0
"701","Paraguay","24/1/2020",0,0,0,0
"702","Peru","24/1/2020",0,0,0,0
"703","Philippines","24/1/2020",0,0,0,0
"704","Poland","24/1/2020",0,0,0,0
"705","Portugal","24/1/2020",0,0,0,0
"706","Qatar","24/1/2020",0,0,0,0
"707","Romania","24/1/2020",0,0,0,0
"708","Russia","24/1/2020",0,0,0,0
"709","Rwanda","24/1/2020",0,0,0,0
"710","Saint Lucia","24/1/2020",0,0,0,0
"711","Saint Vincent and the Grenadines","24/1/2020",0,0,0,0
"712","San Marino","24/1/2020",0,0,0,0
"713","Saudi Arabia","24/1/2020",0,0,0,0
"714","Senegal","24/1/2020",0,0,0,0
"715","Serbia","24/1/2020",0,0,0,0
"716","Seychelles","24/1/2020",0,0,0,0
"717","Singapore","24/1/2020",3,0,0,3
"718","Slovakia","24/1/2020",0,0,0,0
"719","Slovenia","24/1/2020",0,0,0,0
"720","Somalia","24/1/2020",0,0,0,0
"721","South Africa","24/1/2020",0,0,0,0
"722","Spain","24/1/2020",0,0,0,0
"723","Sri Lanka","24/1/2020",0,0,0,0
"724","Sudan","24/1/2020",0,0,0,0
"725","Suriname","24/1/2020",0,0,0,0
"726","Sweden","24/1/2020",0,0,0,0
"727","Switzerland","24/1/2020",0,0,0,0
"728","Taiwan*","24/1/2020",3,0,0,3
"729","Tanzania","24/1/2020",0,0,0,0
"730","Thailand","24/1/2020",5,0,0,5
"731","Togo","24/1/2020",0,0,0,0
"732","Trinidad and Tobago","24/1/2020",0,0,0,0
"733","Tunisia","24/1/2020",0,0,0,0
"734","Turkey","24/1/2020",0,0,0,0
"735","Uganda","24/1/2020",0,0,0,0
"736","Ukraine","24/1/2020",0,0,0,0
"737","United Arab Emirates","24/1/2020",0,0,0,0
"738","United Kingdom","24/1/2020",0,0,0,0
"739","United Kingdom","24/1/2020",0,0,0,0
"740","United Kingdom","24/1/2020",0,0,0,0
"741","United Kingdom","24/1/2020",0,0,0,0
"742","United Kingdom","24/1/2020",0,0,0,0
"743","United Kingdom","24/1/2020",0,0,0,0
"744","United Kingdom","24/1/2020",0,0,0,0
"745","Uruguay","24/1/2020",0,0,0,0
"746","US","24/1/2020",2,0,0,2
"747","Uzbekistan","24/1/2020",0,0,0,0
"748","Venezuela","24/1/2020",0,0,0,0
"749","Vietnam","24/1/2020",2,0,0,2
"750","Zambia","24/1/2020",0,0,0,0
"751","Zimbabwe","24/1/2020",0,0,0,0
"752","Dominica","24/1/2020",0,0,0,0
"753","Grenada","24/1/2020",0,0,0,0
"754","Mozambique","24/1/2020",0,0,0,0
"755","Syria","24/1/2020",0,0,0,0
"756","Timor-Leste","24/1/2020",0,0,0,0
"757","Belize","24/1/2020",0,0,0,0
"758","Laos","24/1/2020",0,0,0,0
"759","Libya","24/1/2020",0,0,0,0
"760","West Bank and Gaza","24/1/2020",0,0,0,0
"761","Guinea-Bissau","24/1/2020",0,0,0,0
"762","Mali","24/1/2020",0,0,0,0
"763","Saint Kitts and Nevis","24/1/2020",0,0,0,0
"764","Canada","24/1/2020",0,0,0,0
"765","Canada","24/1/2020",0,0,0,0
"766","Kosovo","24/1/2020",0,0,0,0
"767","Burma","24/1/2020",0,0,0,0
"768","United Kingdom","24/1/2020",0,0,0,0
"769","United Kingdom","24/1/2020",0,0,0,0
"770","United Kingdom","24/1/2020",0,0,0,0
"771","Botswana","24/1/2020",0,0,0,0
"772","Burundi","24/1/2020",0,0,0,0
"773","Sierra Leone","24/1/2020",0,0,0,0
"774","Malawi","24/1/2020",0,0,0,0
"775","United Kingdom","24/1/2020",0,0,0,0
"776","France","24/1/2020",0,0,0,0
"777","South Sudan","24/1/2020",0,0,0,0
"778","Western Sahara","24/1/2020",0,0,0,0
"779","Sao Tome and Principe","24/1/2020",0,0,0,0
"780","Yemen","24/1/2020",0,0,0,0
"781","Comoros","24/1/2020",0,0,0,0
"782","Tajikistan","24/1/2020",0,0,0,0
"783","Lesotho","24/1/2020",0,0,0,0
"784","Afghanistan","25/1/2020",0,0,0,0
"785","Albania","25/1/2020",0,0,0,0
"786","Algeria","25/1/2020",0,0,0,0
"787","Andorra","25/1/2020",0,0,0,0
"788","Angola","25/1/2020",0,0,0,0
"789","Antigua and Barbuda","25/1/2020",0,0,0,0
"790","Argentina","25/1/2020",0,0,0,0
"791","Armenia","25/1/2020",0,0,0,0
"792","Australia","25/1/2020",0,0,0,0
"793","Australia","25/1/2020",0,0,0,0
"794","Australia","25/1/2020",0,0,0,0
"795","Australia","25/1/2020",0,0,0,0
"796","Australia","25/1/2020",0,0,0,0
"797","Australia","25/1/2020",0,0,0,0
"798","Australia","25/1/2020",0,0,0,0
"799","Australia","25/1/2020",0,0,0,0
"800","Austria","25/1/2020",0,0,0,0
"801","Azerbaijan","25/1/2020",0,0,0,0
"802","Bahamas","25/1/2020",0,0,0,0
"803","Bahrain","25/1/2020",0,0,0,0
"804","Bangladesh","25/1/2020",0,0,0,0
"805","Barbados","25/1/2020",0,0,0,0
"806","Belarus","25/1/2020",0,0,0,0
"807","Belgium","25/1/2020",0,0,0,0
"808","Benin","25/1/2020",0,0,0,0
"809","Bhutan","25/1/2020",0,0,0,0
"810","Bolivia","25/1/2020",0,0,0,0
"811","Bosnia and Herzegovina","25/1/2020",0,0,0,0
"812","Brazil","25/1/2020",0,0,0,0
"813","Brunei","25/1/2020",0,0,0,0
"814","Bulgaria","25/1/2020",0,0,0,0
"815","Burkina Faso","25/1/2020",0,0,0,0
"816","Cabo Verde","25/1/2020",0,0,0,0
"817","Cambodia","25/1/2020",0,0,0,0
"818","Cameroon","25/1/2020",0,0,0,0
"819","Canada","25/1/2020",0,0,0,0
"820","Canada","25/1/2020",0,0,0,0
"821","Canada","25/1/2020",0,0,0,0
"822","Canada","25/1/2020",0,0,0,0
"823","Canada","25/1/2020",0,0,0,0
"824","Canada","25/1/2020",0,0,0,0
"825","Canada","25/1/2020",0,0,0,0
"826","Canada","25/1/2020",0,0,0,0
"827","Canada","25/1/2020",0,0,0,0
"828","Canada","25/1/2020",0,0,0,0
"829","Central African Republic","25/1/2020",0,0,0,0
"830","Chad","25/1/2020",0,0,0,0
"831","Chile","25/1/2020",0,0,0,0
"832","China","25/1/2020",39,0,0,39
"833","China","25/1/2020",41,0,2,39
"834","China","25/1/2020",57,0,0,57
"835","China","25/1/2020",18,0,0,18
"836","China","25/1/2020",4,0,0,4
"837","China","25/1/2020",78,0,2,76
"838","China","25/1/2020",23,0,0,23
"839","China","25/1/2020",4,0,0,4
"840","China","25/1/2020",19,0,0,19
"841","China","25/1/2020",8,1,0,7
"842","China","25/1/2020",9,1,0,8
"843","China","25/1/2020",32,0,0,32
"844","China","25/1/2020",5,0,0,5
"845","China","25/1/2020",761,40,32,689
"846","China","25/1/2020",43,0,0,43
"847","China","25/1/2020",7,0,0,7
"848","China","25/1/2020",18,0,1,17
"849","China","25/1/2020",18,0,0,18
"850","China","25/1/2020",4,0,0,4
"851","China","25/1/2020",17,0,0,17
"852","China","25/1/2020",2,0,0,2
"853","China","25/1/2020",3,0,0,3
"854","China","25/1/2020",1,0,0,1
"855","China","25/1/2020",15,0,0,15
"856","China","25/1/2020",27,0,0,27
"857","China","25/1/2020",33,0,1,32
"858","China","25/1/2020",6,0,0,6
"859","China","25/1/2020",28,0,0,28
"860","China","25/1/2020",10,0,0,10
"861","China","25/1/2020",0,0,0,0
"862","China","25/1/2020",3,0,0,3
"863","China","25/1/2020",11,0,0,11
"864","China","25/1/2020",62,0,1,61
"865","Colombia","25/1/2020",0,0,0,0
"866","Congo (Brazzaville)","25/1/2020",0,0,0,0
"867","Congo (Kinshasa)","25/1/2020",0,0,0,0
"868","Costa Rica","25/1/2020",0,0,0,0
"869","Cote d'Ivoire","25/1/2020",0,0,0,0
"870","Croatia","25/1/2020",0,0,0,0
"871","Cuba","25/1/2020",0,0,0,0
"872","Cyprus","25/1/2020",0,0,0,0
"873","Czechia","25/1/2020",0,0,0,0
"874","Denmark","25/1/2020",0,0,0,0
"875","Greenland","25/1/2020",0,0,0,0
"876","Denmark","25/1/2020",0,0,0,0
"877","Djibouti","25/1/2020",0,0,0,0
"878","Dominican Republic","25/1/2020",0,0,0,0
"879","Ecuador","25/1/2020",0,0,0,0
"880","Egypt","25/1/2020",0,0,0,0
"881","El Salvador","25/1/2020",0,0,0,0
"882","Equatorial Guinea","25/1/2020",0,0,0,0
"883","Eritrea","25/1/2020",0,0,0,0
"884","Estonia","25/1/2020",0,0,0,0
"885","Eswatini","25/1/2020",0,0,0,0
"886","Ethiopia","25/1/2020",0,0,0,0
"887","Fiji","25/1/2020",0,0,0,0
"888","Finland","25/1/2020",0,0,0,0
"889","France","25/1/2020",0,0,0,0
"890","France","25/1/2020",0,0,0,0
"891","France","25/1/2020",0,0,0,0
"892","France","25/1/2020",0,0,0,0
"893","France","25/1/2020",0,0,0,0
"894","France","25/1/2020",0,0,0,0
"895","France","25/1/2020",0,0,0,0
"896","France","25/1/2020",0,0,0,0
"897","France","25/1/2020",0,0,0,0
"898","France","25/1/2020",3,0,0,3
"899","Gabon","25/1/2020",0,0,0,0
"900","Gambia","25/1/2020",0,0,0,0
"901","Georgia","25/1/2020",0,0,0,0
"902","Germany","25/1/2020",0,0,0,0
"903","Ghana","25/1/2020",0,0,0,0
"904","Greece","25/1/2020",0,0,0,0
"905","Guatemala","25/1/2020",0,0,0,0
"906","Guinea","25/1/2020",0,0,0,0
"907","Guyana","25/1/2020",0,0,0,0
"908","Haiti","25/1/2020",0,0,0,0
"909","Holy See","25/1/2020",0,0,0,0
"910","Honduras","25/1/2020",0,0,0,0
"911","Hungary","25/1/2020",0,0,0,0
"912","Iceland","25/1/2020",0,0,0,0
"913","India","25/1/2020",0,0,0,0
"914","Indonesia","25/1/2020",0,0,0,0
"915","Iran","25/1/2020",0,0,0,0
"916","Iraq","25/1/2020",0,0,0,0
"917","Ireland","25/1/2020",0,0,0,0
"918","Israel","25/1/2020",0,0,0,0
"919","Italy","25/1/2020",0,0,0,0
"920","Jamaica","25/1/2020",0,0,0,0
"921","Japan","25/1/2020",2,0,0,2
"922","Jordan","25/1/2020",0,0,0,0
"923","Kazakhstan","25/1/2020",0,0,0,0
"924","Kenya","25/1/2020",0,0,0,0
"925","South Korea","25/1/2020",2,0,0,2
"926","Kuwait","25/1/2020",0,0,0,0
"927","Kyrgyzstan","25/1/2020",0,0,0,0
"928","Latvia","25/1/2020",0,0,0,0
"929","Lebanon","25/1/2020",0,0,0,0
"930","Liberia","25/1/2020",0,0,0,0
"931","Liechtenstein","25/1/2020",0,0,0,0
"932","Lithuania","25/1/2020",0,0,0,0
"933","Luxembourg","25/1/2020",0,0,0,0
"934","Madagascar","25/1/2020",0,0,0,0
"935","Malaysia","25/1/2020",3,0,0,3
"936","Maldives","25/1/2020",0,0,0,0
"937","Malta","25/1/2020",0,0,0,0
"938","Mauritania","25/1/2020",0,0,0,0
"939","Mauritius","25/1/2020",0,0,0,0
"940","Mexico","25/1/2020",0,0,0,0
"941","Moldova","25/1/2020",0,0,0,0
"942","Monaco","25/1/2020",0,0,0,0
"943","Mongolia","25/1/2020",0,0,0,0
"944","Montenegro","25/1/2020",0,0,0,0
"945","Morocco","25/1/2020",0,0,0,0
"946","Namibia","25/1/2020",0,0,0,0
"947","Nepal","25/1/2020",1,0,0,1
"948","Netherlands","25/1/2020",0,0,0,0
"949","Netherlands","25/1/2020",0,0,0,0
"950","Netherlands","25/1/2020",0,0,0,0
"951","Netherlands","25/1/2020",0,0,0,0
"952","New Zealand","25/1/2020",0,0,0,0
"953","Nicaragua","25/1/2020",0,0,0,0
"954","Niger","25/1/2020",0,0,0,0
"955","Nigeria","25/1/2020",0,0,0,0
"956","North Macedonia","25/1/2020",0,0,0,0
"957","Norway","25/1/2020",0,0,0,0
"958","Oman","25/1/2020",0,0,0,0
"959","Pakistan","25/1/2020",0,0,0,0
"960","Panama","25/1/2020",0,0,0,0
"961","Papua New Guinea","25/1/2020",0,0,0,0
"962","Paraguay","25/1/2020",0,0,0,0
"963","Peru","25/1/2020",0,0,0,0
"964","Philippines","25/1/2020",0,0,0,0
"965","Poland","25/1/2020",0,0,0,0
"966","Portugal","25/1/2020",0,0,0,0
"967","Qatar","25/1/2020",0,0,0,0
"968","Romania","25/1/2020",0,0,0,0
"969","Russia","25/1/2020",0,0,0,0
"970","Rwanda","25/1/2020",0,0,0,0
"971","Saint Lucia","25/1/2020",0,0,0,0
"972","Saint Vincent and the Grenadines","25/1/2020",0,0,0,0
"973","San Marino","25/1/2020",0,0,0,0
"974","Saudi Arabia","25/1/2020",0,0,0,0
"975","Senegal","25/1/2020",0,0,0,0
"976","Serbia","25/1/2020",0,0,0,0
"977","Seychelles","25/1/2020",0,0,0,0
"978","Singapore","25/1/2020",3,0,0,3
"979","Slovakia","25/1/2020",0,0,0,0
"980","Slovenia","25/1/2020",0,0,0,0
"981","Somalia","25/1/2020",0,0,0,0
"982","South Africa","25/1/2020",0,0,0,0
"983","Spain","25/1/2020",0,0,0,0
"984","Sri Lanka","25/1/2020",0,0,0,0
"985","Sudan","25/1/2020",0,0,0,0
"986","Suriname","25/1/2020",0,0,0,0
"987","Sweden","25/1/2020",0,0,0,0
"988","Switzerland","25/1/2020",0,0,0,0
"989","Taiwan*","25/1/2020",3,0,0,3
"990","Tanzania","25/1/2020",0,0,0,0
"991","Thailand","25/1/2020",7,0,0,7
"992","Togo","25/1/2020",0,0,0,0
"993","Trinidad and Tobago","25/1/2020",0,0,0,0
"994","Tunisia","25/1/2020",0,0,0,0
"995","Turkey","25/1/2020",0,0,0,0
"996","Uganda","25/1/2020",0,0,0,0
"997","Ukraine","25/1/2020",0,0,0,0
"998","United Arab Emirates","25/1/2020",0,0,0,0
"999","United Kingdom","25/1/2020",0,0,0,0
"1000","United Kingdom","25/1/2020",0,0,0,0
"1001","United Kingdom","25/1/2020",0,0,0,0
"1002","United Kingdom","25/1/2020",0,0,0,0
"1003","United Kingdom","25/1/2020",0,0,0,0
"1004","United Kingdom","25/1/2020",0,0,0,0
"1005","United Kingdom","25/1/2020",0,0,0,0
"1006","Uruguay","25/1/2020",0,0,0,0
"1007","US","25/1/2020",2,0,0,2
"1008","Uzbekistan","25/1/2020",0,0,0,0
"1009","Venezuela","25/1/2020",0,0,0,0
"1010","Vietnam","25/1/2020",2,0,0,2
"1011","Zambia","25/1/2020",0,0,0,0
"1012","Zimbabwe","25/1/2020",0,0,0,0
"1013","Dominica","25/1/2020",0,0,0,0
"1014","Grenada","25/1/2020",0,0,0,0
"1015","Mozambique","25/1/2020",0,0,0,0
"1016","Syria","25/1/2020",0,0,0,0
"1017","Timor-Leste","25/1/2020",0,0,0,0
"1018","Belize","25/1/2020",0,0,0,0
"1019","Laos","25/1/2020",0,0,0,0
"1020","Libya","25/1/2020",0,0,0,0
"1021","West Bank and Gaza","25/1/2020",0,0,0,0
"1022","Guinea-Bissau","25/1/2020",0,0,0,0
"1023","Mali","25/1/2020",0,0,0,0
"1024","Saint Kitts and Nevis","25/1/2020",0,0,0,0
"1025","Canada","25/1/2020",0,0,0,0
"1026","Canada","25/1/2020",0,0,0,0
"1027","Kosovo","25/1/2020",0,0,0,0
"1028","Burma","25/1/2020",0,0,0,0
"1029","United Kingdom","25/1/2020",0,0,0,0
"1030","United Kingdom","25/1/2020",0,0,0,0
"1031","United Kingdom","25/1/2020",0,0,0,0
"1032","Botswana","25/1/2020",0,0,0,0
"1033","Burundi","25/1/2020",0,0,0,0
"1034","Sierra Leone","25/1/2020",0,0,0,0
"1035","Malawi","25/1/2020",0,0,0,0
"1036","United Kingdom","25/1/2020",0,0,0,0
"1037","France","25/1/2020",0,0,0,0
"1038","South Sudan","25/1/2020",0,0,0,0
"1039","Western Sahara","25/1/2020",0,0,0,0
"1040","Sao Tome and Principe","25/1/2020",0,0,0,0
"1041","Yemen","25/1/2020",0,0,0,0
"1042","Comoros","25/1/2020",0,0,0,0
"1043","Tajikistan","25/1/2020",0,0,0,0
"1044","Lesotho","25/1/2020",0,0,0,0
"1045","Afghanistan","26/1/2020",0,0,0,0
"1046","Albania","26/1/2020",0,0,0,0
"1047","Algeria","26/1/2020",0,0,0,0
"1048","Andorra","26/1/2020",0,0,0,0
"1049","Angola","26/1/2020",0,0,0,0
"1050","Antigua and Barbuda","26/1/2020",0,0,0,0
"1051","Argentina","26/1/2020",0,0,0,0
"1052","Armenia","26/1/2020",0,0,0,0
"1053","Australia","26/1/2020",0,0,0,0
"1054","Australia","26/1/2020",3,0,0,3
"1055","Australia","26/1/2020",0,0,0,0
"1056","Australia","26/1/2020",0,0,0,0
"1057","Australia","26/1/2020",0,0,0,0
"1058","Australia","26/1/2020",0,0,0,0
"1059","Australia","26/1/2020",1,0,0,1
"1060","Australia","26/1/2020",0,0,0,0
"1061","Austria","26/1/2020",0,0,0,0
"1062","Azerbaijan","26/1/2020",0,0,0,0
"1063","Bahamas","26/1/2020",0,0,0,0
"1064","Bahrain","26/1/2020",0,0,0,0
"1065","Bangladesh","26/1/2020",0,0,0,0
"1066","Barbados","26/1/2020",0,0,0,0
"1067","Belarus","26/1/2020",0,0,0,0
"1068","Belgium","26/1/2020",0,0,0,0
"1069","Benin","26/1/2020",0,0,0,0
"1070","Bhutan","26/1/2020",0,0,0,0
"1071","Bolivia","26/1/2020",0,0,0,0
"1072","Bosnia and Herzegovina","26/1/2020",0,0,0,0
"1073","Brazil","26/1/2020",0,0,0,0
"1074","Brunei","26/1/2020",0,0,0,0
"1075","Bulgaria","26/1/2020",0,0,0,0
"1076","Burkina Faso","26/1/2020",0,0,0,0
"1077","Cabo Verde","26/1/2020",0,0,0,0
"1078","Cambodia","26/1/2020",0,0,0,0
"1079","Cameroon","26/1/2020",0,0,0,0
"1080","Canada","26/1/2020",0,0,0,0
"1081","Canada","26/1/2020",0,0,0,0
"1082","Canada","26/1/2020",0,0,0,0
"1083","Canada","26/1/2020",0,0,0,0
"1084","Canada","26/1/2020",0,0,0,0
"1085","Canada","26/1/2020",0,0,0,0
"1086","Canada","26/1/2020",1,0,0,1
"1087","Canada","26/1/2020",0,0,0,0
"1088","Canada","26/1/2020",0,0,0,0
"1089","Canada","26/1/2020",0,0,0,0
"1090","Central African Republic","26/1/2020",0,0,0,0
"1091","Chad","26/1/2020",0,0,0,0
"1092","Chile","26/1/2020",0,0,0,0
"1093","China","26/1/2020",60,0,0,60
"1094","China","26/1/2020",68,0,2,66
"1095","China","26/1/2020",75,0,0,75
"1096","China","26/1/2020",35,0,0,35
"1097","China","26/1/2020",7,0,0,7
"1098","China","26/1/2020",111,0,2,109
"1099","China","26/1/2020",36,0,0,36
"1100","China","26/1/2020",5,0,0,5
"1101","China","26/1/2020",22,0,0,22
"1102","China","26/1/2020",13,1,0,12
"1103","China","26/1/2020",15,1,0,14
"1104","China","26/1/2020",83,1,0,82
"1105","China","26/1/2020",8,0,0,8
"1106","China","26/1/2020",1058,52,42,964
"1107","China","26/1/2020",69,0,0,69
"1108","China","26/1/2020",7,0,0,7
"1109","China","26/1/2020",33,0,1,32
"1110","China","26/1/2020",36,0,0,36
"1111","China","26/1/2020",4,0,0,4
"1112","China","26/1/2020",21,0,0,21
"1113","China","26/1/2020",5,0,0,5
"1114","China","26/1/2020",4,0,0,4
"1115","China","26/1/2020",1,0,0,1
"1116","China","26/1/2020",22,0,0,22
"1117","China","26/1/2020",46,0,0,46
"1118","China","26/1/2020",40,1,1,38
"1119","China","26/1/2020",9,0,0,9
"1120","China","26/1/2020",44,0,0,44
"1121","China","26/1/2020",14,0,0,14
"1122","China","26/1/2020",0,0,0,0
"1123","China","26/1/2020",4,0,0,4
"1124","China","26/1/2020",16,0,0,16
"1125","China","26/1/2020",104,0,1,103
"1126","Colombia","26/1/2020",0,0,0,0
"1127","Congo (Brazzaville)","26/1/2020",0,0,0,0
"1128","Congo (Kinshasa)","26/1/2020",0,0,0,0
"1129","Costa Rica","26/1/2020",0,0,0,0
"1130","Cote d'Ivoire","26/1/2020",0,0,0,0
"1131","Croatia","26/1/2020",0,0,0,0
"1132","Cuba","26/1/2020",0,0,0,0
"1133","Cyprus","26/1/2020",0,0,0,0
"1134","Czechia","26/1/2020",0,0,0,0
"1135","Denmark","26/1/2020",0,0,0,0
"1136","Greenland","26/1/2020",0,0,0,0
"1137","Denmark","26/1/2020",0,0,0,0
"1138","Djibouti","26/1/2020",0,0,0,0
"1139","Dominican Republic","26/1/2020",0,0,0,0
"1140","Ecuador","26/1/2020",0,0,0,0
"1141","Egypt","26/1/2020",0,0,0,0
"1142","El Salvador","26/1/2020",0,0,0,0
"1143","Equatorial Guinea","26/1/2020",0,0,0,0
"1144","Eritrea","26/1/2020",0,0,0,0
"1145","Estonia","26/1/2020",0,0,0,0
"1146","Eswatini","26/1/2020",0,0,0,0
"1147","Ethiopia","26/1/2020",0,0,0,0
"1148","Fiji","26/1/2020",0,0,0,0
"1149","Finland","26/1/2020",0,0,0,0
"1150","France","26/1/2020",0,0,0,0
"1151","France","26/1/2020",0,0,0,0
"1152","France","26/1/2020",0,0,0,0
"1153","France","26/1/2020",0,0,0,0
"1154","France","26/1/2020",0,0,0,0
"1155","France","26/1/2020",0,0,0,0
"1156","France","26/1/2020",0,0,0,0
"1157","France","26/1/2020",0,0,0,0
"1158","France","26/1/2020",0,0,0,0
"1159","France","26/1/2020",3,0,0,3
"1160","Gabon","26/1/2020",0,0,0,0
"1161","Gambia","26/1/2020",0,0,0,0
"1162","Georgia","26/1/2020",0,0,0,0
"1163","Germany","26/1/2020",0,0,0,0
"1164","Ghana","26/1/2020",0,0,0,0
"1165","Greece","26/1/2020",0,0,0,0
"1166","Guatemala","26/1/2020",0,0,0,0
"1167","Guinea","26/1/2020",0,0,0,0
"1168","Guyana","26/1/2020",0,0,0,0
"1169","Haiti","26/1/2020",0,0,0,0
"1170","Holy See","26/1/2020",0,0,0,0
"1171","Honduras","26/1/2020",0,0,0,0
"1172","Hungary","26/1/2020",0,0,0,0
"1173","Iceland","26/1/2020",0,0,0,0
"1174","India","26/1/2020",0,0,0,0
"1175","Indonesia","26/1/2020",0,0,0,0
"1176","Iran","26/1/2020",0,0,0,0
"1177","Iraq","26/1/2020",0,0,0,0
"1178","Ireland","26/1/2020",0,0,0,0
"1179","Israel","26/1/2020",0,0,0,0
"1180","Italy","26/1/2020",0,0,0,0
"1181","Jamaica","26/1/2020",0,0,0,0
"1182","Japan","26/1/2020",4,0,1,3
